,time_powerflow,time_generate_SS_net,time_generate_SS_elem,time_connect,time_eig,time_partfact
0,5.780537999999069,,,,,
1,5.839415200000076,,,,,
2,5.641653900000165,,,,,
3,3.255629900000713,7.176782900000035,1.054658400000335,4.360130099999878,3.0061345000012807,5.6772258000000875
4,5.852231400000164,,,,,
5,3.5592351999985112,6.99898949999988,1.0556911999992735,4.3109347999998135,2.778156200000012,5.631636799998887
6,4.152605000001131,7.1439660000014555,1.0658879000002344,4.353851899999427,2.7608925999993517,8.191383600000336
7,5.684947799998554,,,,,
8,5.845091900000625,,,,,
9,5.826537700000699,,,,,
10,5.894042599999011,,,,,
11,5.711466799999471,,,,,
12,2.415272800000821,7.034523000000263,1.0598558999990928,4.571311600000627,2.9214396999996097,5.644099500001175
13,1.7936512000014773,7.091346400000475,1.055780999999115,4.374265300000843,2.8605261000011524,5.544718700000885
14,2.2101361000004545,7.011929899999814,1.1443570999999793,4.371696599999268,2.8089636999993672,8.441146600000138
15,5.671130400000038,,,,,
16,5.7771864000005735,,,,,
17,5.834142300000167,,,,,
18,5.694451100000151,,,,,
19,5.77170440000009,,,,,
20,5.776377099999081,,,,,
21,3.9529471000005287,7.221701999998913,0.9567618999990373,3.8410383999998885,2.3742244000004575,4.616113699999914
22,4.638149799999155,6.949491399998806,0.9388980000003357,3.676184200001444,2.262348500000371,4.426683800000319
23,4.03733050000119,7.02767010000025,0.9738209999995888,4.093753600000127,4.718070900000384,4.622814099999232
24,1.11721260000013,7.00788029999967,0.9956053999994765,4.033515700000862,2.499361099999078,5.526159500001086
25,5.099176600000646,6.952122700000473,1.0626356000011583,4.307308200000989,2.85444760000064,7.889541399999871
26,4.009473699999944,7.0208382999990135,1.0330030000004626,4.18017510000027,2.7594344000008277,5.389239199999793
27,5.609731599999577,,,,,
28,5.576734000000215,,,,,
29,5.681731099999524,,,,,
30,5.723017899999832,,,,,
31,5.574310500000138,,,,,
32,5.537089000001288,,,,,
33,1.0537079000005178,6.831831700001203,0.8800818999989133,3.410244499998953,2.198350399999981,4.1166032000001
34,1.2238955000011629,6.8676202000006015,0.9017023999986122,3.5316251999993256,2.2461973000008584,4.304523800001334
35,0.9086604999993142,6.8957355999991705,0.9065522999990208,3.56397780000043,2.2473258999998507,4.328730399998676
36,5.582423600000766,,,,,
37,5.723330400000123,,,,,
38,5.491500499998438,,,,,
39,5.244553399999859,7.048333300001104,1.0538363000014215,4.401788899998792,4.244020399999499,5.4429784000003565
40,4.736498899999788,8.130310100001225,1.0506506000001536,4.351475800000117,2.7886216999995668,5.399863900000128
41,3.106641000000309,6.990451800000301,1.0550460999984352,4.730981699998665,3.533377900001142,5.440477699999974
42,5.689191800000117,,,,,
43,5.854499499999292,,,,,
44,5.61038919999919,,,,,
45,3.981403199999477,7.266580100000283,1.043069800000012,4.383387399999265,2.816198499998791,5.455917600000248
46,5.672794799998883,,,,,
47,3.1335290999995777,6.941574599999512,1.058574700000463,4.393717099999776,2.803854899999351,5.558546700000079
48,1.8275109000005614,6.795528799999374,0.9250668000004225,3.5998036000000866,2.2586534000001848,4.34938990000046
49,3.0045812999996997,6.914451200000258,0.968316300000879,3.836681700000554,2.432297600000311,4.674890700000105
50,1.7423554999986663,6.91294409999864,1.0292484000001423,4.0888231999997515,2.6643063000010443,5.117680899998959
51,6.01218069999959,,,,,
52,5.776098700000148,,,,,
53,5.889511000001221,,,,,
54,5.690133099999002,,,,,
55,5.671491299999616,,,,,
56,5.738207300000795,,,,,
57,5.269664100000227,6.9820073999999295,1.0504683999988629,4.416929199998776,2.812367099999392,5.5020370000002
