0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
-0.0110065722020422,-0.0110198016833669,-0.0110169387248997,-0.0109931964772744,-0.0110035502457341,-0.0135280504123471,-0.0135338959119479,-0.0135424455642274,-0.0135382130596255,-0.0135418012725665,-0.011300271485247,-0.0113032099366421,-0.0113140907541813,-0.0113127558416437,-0.0113248028984713,1.0080089545305402,1.738098259135492,1.1927236064217306,1.089646583638939,2.6678250424091488,10.46352265972748,11.74428461258104,11.33253193672412,11.472646256396832,16.839083795934172,-0.009141320402989,-0.0090817034927255,-0.0090580573362046,-0.0090659505874128,-0.0090409098905439,3.293834956890759,-0.0115513861337888,-0.0115681737706266,-0.0115500116408284,7.2273845893095165,9.247232893717731,-0.0156937006178821,-0.015690496316516,3.78093242822674,11.797989228256895,2.701327198052613,-0.0139367364176692,1.1862527369557188,-0.0139612408287663,-0.0139675934069582,-0.0139467771711713,-0.0140569785891386,-0.0140673004111136,0.6503836786945101,-0.0140588944472876,-0.0140481965812533,-0.0129373511908132,4.988713251209708,-0.0154487351382108,-0.0154648261033543,-0.0154720535396109,-0.0133202394384888,-0.0133134350421926,-0.0133152851985514,-0.0133266548925234,-0.0133155171972916,12.089603467786482,11.566160574152644,11.075437380659505,-0.0150687911722968,2.2387813889290404,-0.0150823120696266,-0.0150805892181566,1.8959140063616933,-0.0137797713501157,-0.013761796679077,0.2005506258837996,-0.0137154252111033,-0.0137394227397038,-0.0137352887991539,-0.013740392091563,-0.0137402415833207,0.3632747267400306,0.3356645760486106,-0.0157781405363834,-0.0158374768772127,-0.0157664210990162,-0.013456705581972,-0.0134709339879606,-0.0134749308499948,1.922398153244263,-0.01347496635276,-0.0152609147787217,-0.0152479441636046,-0.0152505999146228,-0.0152668929345622,-0.015241398384731,-0.0151919912409397,-0.0151519221386982,12.347032449446765,12.721958849919012,0.708844559946509,4.056481533936427,-0.0167319253849171,-0.0157324798437912,-0.0157360115913576,-0.0157341460487572,-0.0157354885510283,14.72987063739016,15.116519791571054,8.117432189706314,9.88299914183879,-0.0166038514328321,-0.0166088658831427,-0.0166238506826914,-0.016654965352906,-0.0166120832858283,-0.0141998031665337,-0.0141968061735724,-0.0141855500185954,-0.0141991741431648,-0.0141834124139208,-0.0130268253928989,-0.0130340597460332,-0.0130422548538504,-0.0130396254126523,-0.013037579914055,12.175236695588731,-0.0169476061580943,6.526677573034159,3.6812537214326415,-0.0169418932775755,-0.0158068473311558,-0.0162380547410165,-0.016217771526243,-0.0162401286998985,-0.0162376076230899,-0.0162292088208886,-0.0145280218301948,-0.0145111834249291,-0.0175554304751841,-0.0175475629345952,5.18238332716232,-0.0186341360879964,0.1738860763153855,-0.0183730087080533,-0.0183652769053423,-0.018364573669011,5.322786871762579,-0.0183035194991561,-0.0182958008920479,-0.0182974203480199,-0.0183054651729113,-0.0185807784356621,-0.0185800402667891,-0.0185843443894624,-0.0185830047145443,-0.0185668652447574,-0.0180032052670888,-0.0179894167032728,-0.0179840014099577,-0.0192892732928271,-0.0192998757178193,-0.0192860763177975,-0.0183237971196206,-0.0183308112162308,-0.0183260216653762,-0.01832359220775,-0.0179740992068957,-0.0179957466791051,-0.0179987488315234,-0.0180182598886987,-0.0179913564875988,3.635143579910051,-0.0188169918889966,1.2405889808818396,-0.0188146135350434,0.4382978423240686,1.3322074374779973,2.99151897866376,-0.0176358913746101,-0.0176162761701625,2.8390658585729747,-0.0200418404342451,2.2963835987495287,0.605843265691151,-0.0200483884812366,-0.0200297175050958,-0.0199294782846308,-0.0199355759295798,-0.0199233425355132,-0.0199471569880565,-0.0199381989064889,6.767316363588286,10.299202870075703,6.571089749452243,6.21250374486614,6.506903672876627,-0.0166061214444823,-0.016581382283423,-0.0165970273166351,-0.0166080226174543,-0.016604402208017,-0.0175013959211568,1.6309748449952663,-0.0174912826631579,-0.0174619174346162,-0.0174825111245979,4.901584348289653,1.1341475038204032,1.380510538718423,-0.0200083999612346,5.800498388560198,5.158681603365315,5.690377389885471,-0.0217597979575838,-0.0217636296615071,-0.0202187497106959,10.814757000559656,-0.0212690777232698,-0.0212750384352062,1.861670947878005,-0.0212617268509123,0.435328339611907,-0.020906390363436,-0.0209314318608744,-0.0209086888328898,-0.0209314946900256,-0.0209219342809692,-0.0172507957078386,-0.0172726994916709,-0.0172658807361187,-0.0172757917199248,-0.0172696825941045,-0.0226657835494708,-0.0226757455376831,-0.0226733847550676,-0.0221349378515397,-0.0221263243191764,-0.0221238944428137,-0.0204985587791735,-0.0204917248823908,1.4829085771371475,2.000006785361132,-0.0203759643128478,-0.0203823967841723,-0.0203941862259555,-0.019019516647134,-0.0190105406229572,-0.0190239623954651,-0.01900882018748,-0.0190067605900444,9.070786458643012,8.309323107239553,11.388938481779402,8.572373588114964,8.176428279021497,-0.021321899032356,-0.02133314476193,-0.0213133863848319,-0.021325226177325,-0.0213204816491519,9.729875510847323,8.864879709740778,8.373088640579557,8.843511215711231,-0.0213297788108097,-0.0213776345300594,-0.0213795304281059,-0.0213770841752271
-0.0140954491952527,-0.0141109889991,-0.0141219919271122,-0.0140816356244971,-0.0141502476451589,-0.0174458719676451,-0.0174828034412541,-0.0174484865372477,-0.0174845209452847,-0.0174710366174331,-0.0145123717728239,-0.0144785958188116,-0.0145103185799868,-0.0145425805329324,-0.0145676159593115,-0.0112119259822342,1.0903440411784913,-0.0111781010653402,-0.0112158957402944,-0.0112068197224886,8.050070268372671,-0.0119902081009115,1.0462492234362062,1.7840752919409943,-0.0119875011260574,-0.0115668433854825,-0.0115833551666355,-0.0116040413344222,-0.0116385930523534,-0.0116397572406015,-0.0115436616313076,-0.0148219107493723,-0.0147724607203159,-0.014833451193951,-0.0115325420157859,-0.0147309355589584,-0.020369711713073,-0.0203574574387062,0.5547553532241876,3.765431141610789,-0.015681464881112,-0.0180399704301628,-0.0139578822873432,-0.0180168923811621,-0.0180146115903744,-0.0180574968525074,-0.0181284477394854,-0.0181377736408587,-0.0140501469461558,-0.0181623311111172,-0.0181448422214316,-0.0166621663629196,-0.015479391874166,-0.0200110450667807,-0.0200496391113205,-0.0200132394336947,-0.0171705450884296,-0.0171763394572508,-0.0171632295959227,-0.0171891892374276,-0.0171682019330603,0.0383468051312956,0.292404764271446,0.6453186719820335,-0.0195372526275861,-0.015111242268432,-0.0195268719492918,-0.0195084177705092,-0.0150667776282771,-0.0177906115386576,-0.0177611288142784,-0.0124872396154103,-0.0176858779344684,-0.0177400320347658,-0.0177445864605942,-0.01772056652689,-0.0177264314257143,-0.0158220953136094,-0.0157690688015037,-0.0204627659011862,-0.0205629589248133,-0.0204480478037965,-0.017367320508093,-0.0173895047039422,-0.0173913837795609,-0.0134720036741704,-0.0173862529105406,-0.0198000340701867,-0.0197736827530405,-0.0197531030478188,-0.019744276001564,-0.0197751264634291,-0.0196533529726821,-0.0196316889227929,-0.0166327920340378,-0.0165873909303151,-0.01672872632993,0.09308633276774,-0.0217857678145776,-0.0204046099935482,-0.020398066354403,-0.0204275957469519,-0.0204151287748288,3.771959649909831,12.38349486509623,4.178319386184437,3.137787359900603,-0.021585402117449,-0.0216052922765968,-0.0216006172973095,-0.0215905314866233,-0.021596847024198,-0.0183544167624774,-0.0183345836624084,-0.0183384923896596,-0.0183405966600602,-0.0183617066129642,-0.0168041183945035,-0.0168152633712495,-0.0168126180818291,-0.0168102388214954,-0.0168168133293273,2.311626896791529,-0.0220806223996,0.4668744205885922,0.5856420230809674,-0.0220876459107444,-0.0205407512851536,-0.0210805714031749,-0.0210842887635642,-0.0210833903686591,-0.0210915930123043,-0.0210974456195245,-0.0187904223717367,-0.0187608755253734,-0.0229030925880451,-0.0229033687110842,3.605110955737625,-0.024431910592682,-0.0183825394851595,-0.0240893684478464,-0.0240876471341451,-0.0240992303620828,-0.01837497501851,-0.023980416841373,-0.0239660902909939,-0.0239837898677386,-0.0239632754563512,-0.0244003278869442,-0.0243884745304285,-0.02438303359403,-0.0243819787327831,-0.024394065916823,-0.0235639085751699,-0.0235233001915187,-0.0235369505977305,-0.0254367103711929,-0.0254246023659744,-0.0254367798015948,-0.0240091536922757,-0.023986679468436,-0.0239929220931287,-0.0239816200594091,-0.0235336009810183,-0.023524799549552,-0.0235298262243617,-0.0235231060326128,-0.0235578414844468,-0.0188021667507176,-0.0247129666264822,-0.0188078099484556,-0.0247158164601134,-0.0188061408788515,-0.0176325103088554,-0.0176170085179516,-0.0230693203159555,-0.0230362901992577,-0.0176256023387039,-0.0265858265244505,-0.0200590114245961,-0.0200484903640119,-0.0265597308448679,-0.0266028745698222,-0.0264126214916942,-0.0264238157547822,-0.0264134130280795,-0.0264487816428982,-0.0264329258699973,0.2570369445264648,1.2768212836489212,-0.0175190741022912,0.0065542828749198,1.2837430043024451,-0.0215900092361742,-0.021596202694667,-0.0215831247858631,-0.0215770846819101,-0.0215941065494149,-0.0228176522246454,0.0174787839022645,-0.0228145845566283,-0.0228269733095203,-0.0228217460841264,2.6574957640796164,0.2273792491328173,-0.0199951915489791,-0.0265122396961885,-0.0217561994836363,-0.0217755121585841,-0.0217775437651516,-0.0294143768038415,-0.0293959024804311,-0.0268531565168921,3.65549801445394,-0.0285431470343361,-0.0285497073788452,-0.0212724442971241,-0.0285569743323579,-0.0212635700619348,-0.0279971618851582,-0.0280537393039717,-0.0280229516565735,-0.027996225739161,-0.0280012172972465,-0.0225322038041433,-0.0225039804408595,-0.0225120510049663,-0.0225113623479984,-0.0225167759188238,-0.030995440581093,-0.0309765569191419,-0.0309860226174696,-0.0300168588107117,-0.0300544844013508,-0.0300231814725187,-0.027297753136295,-0.0273055237090123,-0.0205166484582464,-0.0204791147273233,-0.0271335526289675,-0.0270987575055841,-0.027130893356579,-0.0250246866767156,-0.0249863830123326,-0.0250360616945215,-0.0250221222169813,-0.0250432677991412,-0.0216734923322121,-0.0216744668546269,-0.0216736094439946,-0.0216794260697099,-0.0216717090068314,-0.0286336389094792,-0.0286408527927913,-0.0286514488618523,-0.0286349620231191,-0.0286421397716267,-0.0251733125142648,-0.0252117492857948,-0.0251541311437924,-0.0252442571467381,-0.0287017498340365,-0.0287317861674137,-0.0287188791224701,-0.0287338984565076
-0.0154492929877996,-0.0155571944769974,-0.0154857251011718,-0.0154855184312265,-0.0157113180500374,-0.0192670194794146,-0.0192831143302356,-0.0192954177520334,-0.0192982866458315,-0.0192750171386322,-0.0159719116371661,-0.0158961387599845,-0.0159540075938497,-0.0160197491115852,-0.0160589298294264,-0.0143815172535823,-0.011197507035106,-0.0143740981409052,-0.0143376906442966,-0.0143719209944777,-0.0119871863129785,-0.0153877355383684,-0.0120257079588697,-0.0119701750334826,-0.0153966507085812,-0.0127548238495052,-0.0128000277190238,-0.0128396476986409,-0.0127629518054135,-0.012754862693697,-0.0148336661271528,-0.0163076269752124,-0.0161721720721175,-0.0163213714746044,-0.014776962733741,-0.0190699912410536,-0.0226619317956831,-0.0226426391148777,-0.0156802393255048,-0.015697760912928,-0.0203804641009223,-0.0198873054871953,-0.0180168640019608,-0.0199135319900278,-0.0199247742017103,-0.0199411860220806,-0.0201110578480623,-0.0200411018192951,-0.0181841538669038,-0.0201355415181296,-0.0200520046234764,-0.0183351329803258,-0.0200533010156931,-0.022169921069036,-0.0222748329574056,-0.0222649826478972,-0.0189158692409279,-0.0189103359277282,-0.0189398264167692,-0.0189353260994806,-0.0189306344887398,-0.0154829348033018,-0.0154899580077376,-0.0155006186413118,-0.0216145633372661,-0.0195634207021555,-0.0216616255621566,-0.0216554056367072,-0.0195405559339709,-0.0196264789736986,-0.0196012203906263,-0.0160752980287384,-0.0195589097354442,-0.0195509631874912,-0.0195659256219258,-0.0195893075027058,-0.019519654807965,-0.020498433970518,-0.0204805722082426,-0.0227975923196765,-0.0228427773323645,-0.022747680117078,-0.0191337959661126,-0.019167892429408,-0.0191608339649178,-0.0173904314317923,-0.0191618720277517,-0.0219987284205274,-0.0219342282073853,-0.0219026231205674,-0.021945659207688,-0.0219725380166408,-0.0217975781787365,-0.0217716720832896,-0.0216244052503213,-0.0217016170848154,-0.0217463931714689,-0.0167179593477726,-0.0243650392926042,-0.0227218643672699,-0.0227023604931559,-0.0227095253333404,-0.0227283009262428,-0.0175540024072091,5.330299594780371,1.9874097783388311,-0.0175553496915341,-0.0241479766372663,-0.0241380349567919,-0.0241148150453796,-0.0240973178408276,-0.0241117792318021,-0.0202833603045462,-0.0203007884724399,-0.0202618603045863,-0.0202747019006324,-0.0202826076094027,-0.0184670529511521,-0.0184955959215518,-0.0185470879934541,-0.0184963513450462,-0.0184838383283647,0.1345943169724126,-0.0246758717678972,-0.0169407249002233,-0.0169645583604491,-0.0246731411274439,-0.0228138066683385,-0.0235046454425074,-0.0234563800300264,-0.0235302650550508,-0.0235006377921962,-0.0234791392249178,-0.0207842031690645,-0.0207260373272255,-0.0257099628865655,-0.0256861602942066,0.1981610359188074,-0.0275261636610189,-0.0240879015900787,-0.0271283689128409,-0.0271286699576549,-0.0271356404857598,-0.0240938611910124,-0.0270099215557739,-0.0269938291443132,-0.0269980111179766,-0.0269766224457939,-0.0274955797825597,-0.0274606857124051,-0.0275201057667294,-0.0274954876635679,-0.0274648817602525,-0.0264629061190078,-0.0264193666804786,-0.0264521050427788,-0.0287754378178028,-0.0287544659603043,-0.0287292475813032,-0.0269994529434072,-0.0270400155698169,-0.0270148952877278,-0.0270191146956655,-0.0265244385216263,-0.0264488055377682,-0.0264556985243871,-0.0264024912689677,-0.0264296509900958,-0.0246967080329492,-0.0279036500663889,-0.0247185952977417,-0.027913512870131,-0.0246992259556649,-0.0230546579592391,-0.0230362215437909,-0.0258805094353266,-0.0258173532940304,-0.0230137893448159,-0.0301236612010492,-0.0266319369576351,-0.0265876997012464,-0.0302667051117709,-0.0301808089932506,-0.0299765874812507,-0.0299722138164071,-0.0298913955831921,-0.0299951700374805,-0.0299333223739921,-0.0175357761813721,-0.0175230616193858,-0.0228815969956934,-0.0175111508640251,-0.0175100185237868,-0.0241139435870962,-0.0240708072898455,-0.0241281598249543,-0.0241469898560851,-0.0241170653885376,-0.025595482586155,-0.0174908745147339,-0.0255918786467646,-0.0255810279834207,-0.0255824619648743,-0.020011826612702,-0.019999937430704,-0.026507609203449,-0.0300980593724773,-0.0294376445875324,-0.0294092433557535,-0.0294195132627712,-0.0335288559616486,-0.0335533410049464,-0.0304926724744856,-0.0202119824944581,-0.0325387349033512,-0.0325661852459831,-0.0285566530791925,-0.0325782206746083,-0.0285412738687691,-0.0318735850035719,-0.0319172944888201,-0.0318649500667542,-0.0318575829907475,-0.031867040481174,-0.0252759698497584,-0.0252664840395908,-0.0252215953314802,-0.0252413629424879,-0.025229488649245,-0.0354461997351913,-0.0354772108335514,-0.0354555727074954,-0.0343443366198102,-0.0343085595166599,-0.0342940300116652,-0.0311178987610396,-0.0310359534846825,-0.0273048014999908,-0.027298358122576,-0.0308169889883771,-0.0308326198070005,-0.030842287572657,-0.0282643610259896,-0.0283162508255401,-0.0282909276123319,-0.0283157922595265,-0.0282703477031205,-0.0292326111801487,-0.029232502639779,-0.0292397144637126,-0.0292395150414397,-0.0292397851760881,-0.032674840260599,-0.0326749136816317,-0.0326367798199385,-0.0326779393808252,-0.0326631214879356,-0.0336439113246456,-0.0336506359441008,-0.0336495735081013,-0.0336382015790392,-0.0328105537402552,-0.0327704612482162,-0.032833775819794,-0.0328059579907879
-0.0217327651662113,-0.0217666450478213,-0.0217143656011202,-0.0216716805708756,-0.0217224537062606,-0.0270669953404336,-0.0271438918812521,-0.0270830541847963,-0.027139193084551,-0.0271349428696012,-0.0223541927331043,-0.0223343968966163,-0.0223613786897658,-0.0224501959742582,-0.0224620128884395,-0.0156085693291174,-0.0143456940727376,-0.015782292850595,-0.0157612419943546,-0.0157776880223678,-0.0153863846531692,-0.0168810074279976,-0.0154021887616826,-0.0153966973068975,-0.0169255906173617,-0.0176484262813403,-0.0175860196065755,-0.0176402345553863,-0.0177073631970827,-0.0176961814945286,-0.0163390524831896,-0.0228730972288317,-0.0228305850258583,-0.0228869194184397,-0.0161762371333651,-0.0211057700732624,-0.0317710552599475,-0.0318279011246787,-0.0203505345910173,-0.0203578507799493,-0.0226324026938709,-0.0280902034733987,-0.0199136161139953,-0.0280030607849807,-0.0280076422116336,-0.0280813601536569,-0.0281819736548172,-0.0282381040248083,-0.0201399315640316,-0.0281939992241364,-0.0282740186394798,-0.0258685407901713,-0.0222936022976085,-0.031256013366927,-0.0312609599491722,-0.0311984106856542,-0.0266966482534374,-0.0267012052569697,-0.0266233844258465,-0.0267196227029558,-0.0266449025832287,-0.0200853779083303,-0.0200675881790104,-0.0200886257383814,-0.0305035971914477,-0.0217023926254,-0.0304471169904516,-0.0303663845017683,-0.0216426766594537,-0.0277143044466186,-0.0276085581544549,-0.0176818278589223,-0.0274438795532034,-0.0275935855741522,-0.0275175326715668,-0.0275109144174514,-0.0275985556024522,-0.0228486174035325,-0.0227362085712723,-0.0319358963161988,-0.0321342525990644,-0.031927863097751,-0.0269199982405226,-0.0270291205752641,-0.0270395147274129,-0.0191252099127368,-0.0270341427608115,-0.0308575746833312,-0.0308735584495494,-0.0308522358545459,-0.0307338357854938,-0.0307799023953805,-0.0305939012984737,-0.0306066372058921,-0.0241561683816122,-0.0242072784790892,-0.024299401843578,-0.0217793919560165,-0.0340934588815571,-0.0318545537885057,-0.0318483255581512,-0.031893960313539,-0.0318609903939801,-0.0229347579530241,-0.0175478330179225,0.3132401893360425,-0.0229293090890081,-0.0338216732273934,-0.0337964327976081,-0.0338157751611234,-0.0337911305575175,-0.0337922465658095,-0.028572160362259,-0.0284990895865249,-0.0285359614162103,-0.0285662424948753,-0.028610814457636,-0.026122113619877,-0.026138533911892,-0.0260469214362863,-0.02612505502195,-0.026104666428214,-0.016941659750671,-0.0346146903959372,-0.02207202600367,-0.0220789527606513,-0.0346403142177962,-0.0320412469868927,-0.0329260387790668,-0.0329652012571557,-0.0329368130371108,-0.0329389836975195,-0.0329831202971035,-0.0292502770328866,-0.0292656442958616,-0.0359798384495442,-0.0359922735104447,0.1838828878683369,-0.0385757003058415,-0.0271329132766311,-0.0379946568423292,-0.0380014698680213,-0.0380177802333037,-0.0271136944635923,-0.0378165527306171,-0.037743916984013,-0.0378219933565169,-0.0377918910160133,-0.0385106457291719,-0.0385472295466781,-0.0385079199970652,-0.0385052755607928,-0.0385259278125449,-0.037061407321616,-0.0370355779317277,-0.0370389325703612,-0.0403326002313022,-0.0402823368439189,-0.0403355030655632,-0.0378370178110501,-0.0378346907477364,-0.0378406421914689,-0.0378060987362118,-0.0370363984353581,-0.0370419723436654,-0.0370061388590841,-0.0370246140516314,-0.0371031775047185,-0.027872297814939,-0.0390672224095012,-0.0278819042020188,-0.0390659783014109,-0.0279029992027624,-0.0258154656988693,-0.0258326984678376,-0.036229462960883,-0.0362304826479515,-0.0258295047804288,-0.042319948313204,-0.0301825617591623,-0.0301723898860341,-0.0422825363984952,-0.0423761637934957,-0.0420032452896919,-0.0420460113510969,-0.0420397655629764,-0.0420766107626491,-0.0420658643970028,-0.0228899685126293,-0.0228677498521694,-0.0256567632588946,-0.0228872391892558,-0.0228499845756869,-0.0338054956092133,-0.0338609800902672,-0.033763348444296,-0.0337451426453867,-0.0338139757530768,-0.035869393669245,-0.0228174451256819,-0.0358439482492514,-0.0358776012512648,-0.0358540571056806,-0.0265136947968542,-0.0265099398033328,-0.030086795027131,-0.0422268040326798,-0.0335561495327883,-0.0336185938987796,-0.0335767980436827,-0.0474703304259591,-0.0474422752319085,-0.0428109223495241,-0.0268699353936368,-0.0458563011045103,-0.0458864528712546,-0.0326153489257308,-0.0458878943560528,-0.0325520154432439,-0.0449094264901381,-0.0449841280741047,-0.0449377038989959,-0.044880823183079,-0.044875449764387,-0.0353606904675698,-0.0353291761364582,-0.0353369294281122,-0.0353534450956072,-0.0353346204091167,-0.050305233337301,-0.0501859421169132,-0.0502459044754174,-0.0485566678588896,-0.0486246967014807,-0.0485974918428553,-0.0436169063779,-0.0436519040994895,-0.0310534789476012,-0.0310220412675635,-0.0433490555357565,-0.0432542031980318,-0.0433234412876437,-0.0396309818718947,-0.0395142935556414,-0.0396363207279932,-0.0396025918013478,-0.0396243132644755,-0.0333841156900263,-0.0332989193452419,-0.0333513233085226,-0.0333535590856683,-0.0333969610695774,-0.0460423367915438,-0.0460645378385216,-0.0461199014036352,-0.0460511464756479,-0.0460683568533042,-0.0374169133800703,-0.0373995768933657,-0.0373966479004934,-0.0373679742148729,-0.04618130504873,-0.0462270448165339,-0.0461861778605623,-0.0462167612464866
-0.0240238201887024,-0.0241204666855523,-0.0240747580830032,-0.0241347060234887,-0.0241334535770798,-0.0300000320976892,-0.0301894925629966,-0.0302369907514119,-0.030190333980641,-0.0302114572734168,-0.0248444765581368,-0.0247281549533866,-0.0246865748979416,-0.0246830646703628,-0.0247591379819027,-0.0221743362829514,-0.0157554111552471,-0.0221874350397683,-0.0220917636231945,-0.0221301723664559,-0.0169490707111918,-0.0238002610600052,-0.0169884842402439,-0.0169012812927746,-0.0238055145026123,-0.0198617606384914,-0.0198167548152812,-0.0196299807777187,-0.0197087141474447,-0.0196818878406692,-0.0228801910822165,-0.0251938000201903,-0.0253939803292873,-0.0252293758270525,-0.0228148149857068,-0.0297539612045376,-0.0351589409896659,-0.0349711771215979,-0.0226257490153045,-0.0226678453527641,-0.0318511396234765,-0.0311968453127642,-0.0279978395943939,-0.0312362933221805,-0.0313518744024747,-0.0312416092913849,-0.0313331916587706,-0.0314671042471133,-0.0282143347199181,-0.0314942501723427,-0.0314875777530687,-0.0287097571739423,-0.0312456262034963,-0.034542193525457,-0.0346102295348629,-0.0344960231411874,-0.0296550564887212,-0.0296511927442324,-0.0296461145755984,-0.0296597448769659,-0.0296790962473494,-0.0223392102791564,-0.022342876300712,-0.0223136592500168,-0.0337763840242644,-0.0305250205654914,-0.0337773680729753,-0.0338389711578219,-0.0305086512679864,-0.0308197858010146,-0.0307771833356511,-0.0249000274978072,-0.0306559049515176,-0.0306963751004616,-0.0306762246056848,-0.0306904180937124,-0.0306828065891835,-0.0320678663696512,-0.0319354023944473,-0.0351218467780682,-0.0353545976265081,-0.0352381603545168,-0.0300683353935582,-0.0300426666464943,-0.0300436576172664,-0.0270187276173601,-0.0300474628371034,-0.0341835728883559,-0.0342660011959736,-0.0341383062874918,-0.0341785334608104,-0.0342568967336802,-0.0339887484915877,-0.0339771876626144,-0.0338570044647212,-0.0338714325133544,-0.0340313449036795,-0.0242840159081225,-0.0371163221079129,-0.0351131590898603,-0.0351774967202729,-0.0351767200360413,-0.0351465385564608,-0.0256870659709846,-0.0229204070451132,-0.0175564417930331,-0.025657274752902,-0.0368368890639776,-0.0369566713189186,-0.0368643972449547,-0.0370025052671962,-0.0369921246551854,-0.0318173359889035,-0.0317726730002263,-0.0318410098898027,-0.031838944979242,-0.0318324970451797,-0.0289763174478068,-0.0289940764550849,-0.028979990682032,-0.0289782404865235,-0.0289789630056773,-0.0220951658142922,-0.037698147846843,-0.0246529033871212,-0.0247163952379061,-0.0377450846120975,-0.0353848194513446,-0.0362063826242007,-0.036174480931006,-0.0361558079353869,-0.0362214152666808,-0.0361902792026214,-0.0326049424923553,-0.032597244472015,-0.0388876339171704,-0.0389655747906374,-0.0172348372307666,-0.0412749009683199,-0.0379915379741788,-0.0407063326761907,-0.0406413479046818,-0.0407229753169851,-0.0380152830968612,-0.0405280253621356,-0.0405841516859197,-0.0405766158548015,-0.0405171117541343,-0.0411862049786293,-0.0410867393485404,-0.0410909772021508,-0.0411061684634965,-0.0411232554768297,-0.0399788867605437,-0.0399066510069658,-0.0398927018773918,-0.0426191337415096,-0.0427262625181707,-0.0426938304131567,-0.0406117637970666,-0.0406046568756011,-0.0405515318485072,-0.0405294467522052,-0.0398121625677552,-0.0398535579050758,-0.0399426711694772,-0.0399512083977811,-0.0399267058760415,-0.0390813327229269,-0.0416304402885838,-0.0390771010137456,-0.0416102084955039,-0.0390035366608714,-0.0361871590290154,-0.0362071634500225,-0.0391874315871393,-0.0391085439653977,-0.0362172106138416,-0.0443458217407908,-0.0424422995803295,-0.0423912309281451,-0.0442615521292765,-0.0442907466821136,-0.0441027190200884,-0.0440773417745106,-0.0440868596106725,-0.0441111783755872,-0.0441548562517652,-0.0256768930420321,-0.0256499463787642,-0.0359773874590851,-0.0256565908015105,-0.0256029496075029,-0.0369190844664579,-0.0369878361100575,-0.0369065173201619,-0.0369469645091626,-0.0369051707974534,-0.0387326157403866,-0.0255927412936429,-0.0387856526291447,-0.038792825496813,-0.0386883546933489,-0.0301024032500052,-0.0300562289905297,-0.0422093982400859,-0.0442067547344411,-0.0474979257627412,-0.0474306678723693,-0.047491310662877,-0.0481466346304557,-0.0481097306965099,-0.0447576470264445,-0.0304840984307048,-0.0470888351497363,-0.0470142407292151,-0.0458958647239597,-0.0469535236549276,-0.0458708404670919,-0.046232902929324,-0.0461827881550138,-0.0462127665765308,-0.046232037836126,-0.0463041415309229,-0.0383584034982571,-0.0382635704438847,-0.0383233272870171,-0.0382935472763961,-0.0383684712989804,-0.0504475228998303,-0.0503365014105341,-0.0504322581717957,-0.0489715090949403,-0.0489516299735441,-0.0489785982963013,-0.0452927963203637,-0.0452608399031355,-0.0436728775257293,-0.0436498558028566,-0.0450178877509088,-0.0451541910624513,-0.045091899615171,-0.0420852075301212,-0.0421436838665424,-0.0421321972099093,-0.0420508060534672,-0.0421114463805096,-0.0471486337875693,-0.0471127853317483,-0.0471898821279801,-0.0471449692333294,-0.0471475372093301,-0.0471388343822165,-0.0471342117091353,-0.0471164013590835,-0.0471141783568,-0.0471942176631258,-0.0525482718734587,-0.0525630003609455,-0.0525508528727698,-0.0525611590855423,-0.0472768248553152,-0.0472575749627211,-0.0472478249228762,-0.0472008211573091
