,time_powerflow,time_generate_SS_net,time_generate_SS_elem,time_connect,time_eig,time_partfact
0,2.368662300053984,8.577111100079492,0.7528723999857903,3.107752799987793,4.868107000016607,9.965602499898523
1,3.555608300026506,10.616417499957606,1.0011570000788197,3.4976252999622375,8.391635700012557,5.445255200029351
2,4.0167392999865115,10.669385199900717,1.2294993998948485,3.120833400054835,7.009663200005889,11.895492500043474
3,1.2077881000004709,9.719005200080574,1.1211390000535175,3.811094700009562,9.833012499962933,3.056908499915153
4,0.9161853000987321,7.049465899937786,0.7534832999808714,2.975609299959615,2.094950299942866,5.960210099932738
5,1.2646667000371963,7.180783999967389,0.6389271999942139,3.153165700030513,1.44515390007291,6.053757500019856
6,4.996692599961534,,,,,
7,4.757219500024803,,,,,
8,4.978256899979897,,,,,
9,1.7168750999262556,6.733782900031656,0.6303725999314338,3.6581119999755174,4.661059899954125,4.784634200041182
10,5.003682600101456,,,,,
11,2.2806126000359654,6.71506189997308,1.0116518000140786,3.408266599988565,2.2918881999794394,3.459121699910611
12,6.071509200031869,,,,,
13,5.777388599934056,,,,,
14,5.595638499944471,,,,,
15,2.1391706001013517,8.150725100073032,0.7536961000878364,4.591775099979714,6.789536600001156,3.132118499954231
16,1.3175359000451863,7.820468800025992,0.7157184000825509,2.822604399989359,3.11995000008028,3.5295773999532685
17,5.503373100073077,,,,,
18,1.3981965000275522,7.094549200031906,0.6363988999510184,2.5631060999585316,3.021194100030698,3.498566500027664
19,2.1164993999991566,7.436379499966279,0.6026924999896437,2.513216800056398,1.8815298000117764,5.813728600041941
20,1.9535104999085888,6.762487899977714,0.6043381999479607,2.8066679999465123,1.6413477000314742,2.7966581999789923
21,4.971715099993162,,,,,
22,5.039891600026749,,,,,
23,4.905962000018917,,,,,
24,1.3876913000131026,7.067280799965374,0.6379733999492601,2.795966799953021,1.4068424000870436,2.813171199988574
25,1.7545568998903036,7.184129099943675,0.6241081000771374,2.7540006999624893,1.4193552000215277,2.8125083000632003
26,1.2280028999084607,6.810728500015102,0.6103405000176281,2.8502458999864757,1.6793625999707729,2.9176638000644743
27,1.1371233999961987,6.927801899961196,0.6565795000642538,3.43609249999281,2.7407867000438273,3.279648899915628
28,1.2606890999013558,6.942326600081287,0.6992984999669716,3.1360878000268713,2.7217284999787807,2.883619499974884
29,1.395815399941057,6.871395500027575,0.6923765999963507,2.8420991000020877,1.5118488000007346,2.9486372000537813
30,5.101765000028536,,,,,
31,5.113647100050002,,,,,
32,5.636196500039659,,,,,
33,1.6102555999532342,6.763556299963966,0.5521749999606982,2.2900147999171168,1.0568101999815553,2.2645954000763595
34,1.4811079000355676,8.105024900054559,0.8465464999899268,2.70590409997385,1.3266235999763012,2.5621924999868497
35,3.194641700014472,7.88748969999142,0.7300600999733433,2.936804599943571,1.7334143999032676,3.2254157999996096
36,2.6889172000810504,8.429596100002527,1.2300239999312907,3.455288300057873,1.5827933999244124,3.244751700083725
37,2.573815600015223,7.359414399950765,0.7117130999686196,3.0044328999938443,1.9865946000209078,3.226689599920064
38,5.329411800019443,,,,,
39,5.315405000001192,,,,,
40,5.17018559994176,,,,,
41,5.444184700027108,,,,,
42,5.631029800046235,,,,,
43,4.994128299993463,,,,,
44,5.039856199990027,,,,,
45,5.456952800042927,,,,,
46,5.048468200024217,,,,,
47,5.009875599993393,,,,,
48,1.3410118999890983,6.74196050001774,0.5847284999908879,2.4340923000127077,1.9391015000874177,2.455480699893087
49,1.2298427999485284,6.5175414000405,0.5259770000120625,2.2888257999438792,1.172986099962145,2.1958371000364423
50,2.086104799993336,6.642981500015594,0.4952187000308186,2.227787400013767,0.9927618999499828,4.413465399993584
51,1.5671909999800846,6.673061199951917,0.5926412999397144,2.7875540000386536,1.7827428999589756,2.7410834000911564
52,1.2180498000234365,6.692579400027171,0.6026495000114664,2.842054200009443,1.6205690999049693,2.845842699985951
53,1.256395100033842,7.558006800012663,0.5948615999659523,2.8062881000805646,1.3964310999726877,3.047428600024432
54,2.89545559999533,7.009660999989137,0.6673120999475941,2.6682568999240175,2.123961600009352,2.989749599946663
55,1.9591056000208482,6.873105400009081,0.6657480000285432,2.9144349000416696,1.513788799988106,2.959822000004351
56,2.3997905999422073,7.397338800015859,0.6552192000672221,2.9773854000959545,1.5533193000592291,3.1704387000063434
57,5.2437583999708295,,,,,
