job ID,n_cpus,n_cases,times per func call,execution time,parallel efficiency,effective time per case
9726004,1,1525,816.2382214384581,17684.934427,100.0,11.596678312786885
9726005,2,1525,450.53205292725875,17489.723695,90.58603224066779,11.468671275409836
9726006,4,825,179.74610574795892,7618.184557,113.52655152693438,9.234163099393939
9726007,8,825,90.22288109453113,7538.039242,113.08636616570185,9.137017263030303
9726008,16,1575,50.25457488291438,15403.680092,101.51292486059363,9.780114344126984
9726009,32,1575,26.19479423994169,15868.452048,97.37600603503957,10.07520764952381
9726010,64,825,7.006336415045415,6693.485118,182.03125648646488,8.113315294545455
